Ha_interj._" An exclamation denoting surprise, joy, or grief. Both as uttered and as written, it expresses a great variety of emotions, determined by the tone or the context. When repeated, ha, ha, it is an expression of laughter, satisfaction, or triumph, sometimes of derisive laughter; or sometimes it is equivalent to  ""Well, it is so."""
Haaf_n._ The deepsea fishing for cod, ling, and tusk, off the Shetland Isles.
Haak_n._ A sea fish. See Hake.
Haar_n._ A fog; esp., a fog or mist with a chill wind.
Habeas corpus__ A writ having for its object to bring a party before a court or judge; especially, one to inquire into the cause of a person's imprisonment or detention by another, with the view to protect the right to personal liberty; also, one to bring a prisoner into court to testify in a pending trial.
Habendum_n._ That part of a deed which follows the part called the premises, and determines the extent of the interest or estate granted; -- so called because it begins with the word Habendum.
Haberdash_v. i._ To deal in small wares.
Haberdasher_n._ A dealer in small wares, as tapes, pins, needles, and thread; also, a hatter._ A dealer in drapery goods of various descriptions, as laces, silks, trimmings, etc.
Haberdashery_n._ The goods and wares sold by a haberdasher; also (Fig.), trifles.
Haberdine_n._ A cod salted and dried.
Habergeon_n._ Properly, a short hauberk, but often used loosely for the hauberk.
Habilatory_a._ Of or pertaining to clothing; wearing clothes.
Habile_a._ Fit; qualified; also, apt.
Habiliment_n._ A garment; an article of clothing._ Dress, in general.
Habilimented_a._ Clothed. Taylor (1630).
Habilitate_a._ Qualified or entitled.
Habilitate_v. t._ To fit out; to equip; to qualify; to entitle.
Habilitation_n._ Equipment; qualification.
Hability_n._ Ability; aptitude.
Habit_n._ The usual condition or state of a person or thing, either natural or acquired, regarded as something had, possessed, and firmly retained; as, a religious habit; his habit is morose; elms have a spreading habit; esp., physical temperament or constitution; as, a full habit of body._ The general appearance and manner of life of a living organism._ Fixed or established custom; ordinary course of conduct; practice; usage; hence, prominently, the involuntary tendency or aptitude to perform certain actions which is acquired by their frequent repetition; as, habit is second nature; also, peculiar ways of acting; characteristic forms of behavior._ Outward appearance; attire; dress; hence, a garment; esp., a closely fitting garment or dress worn by ladies; as, a riding habit.
Habited_imp. & p. p._ of Habit
Habiting_p. pr. & vb. n._ of Habit
Habit_n._ To inhabit._ To dress; to clothe; to array._ To accustom; to habituate. [Obs.] Chapman.
Habitability_n._ Habitableness.
Habitable_a._ Capable of being inhabited; that may be inhabited or dwelt in; as, the habitable world.
Habitakle_v._ A dwelling place.
Habitan_n._ Same as Habitant, 2.
Habitance_n._ Dwelling; abode; residence.
Habiitancy_n._ Same as Inhabitancy.
Habitant_v. t._ An inhabitant; a dweller._ An inhabitant or resident; -- a name applied to and denoting farmers of French descent or origin in Canada, especially in the Province of Quebec; -- usually in plural.
Habitat_v. t._ The natural abode, locality or region of an animal or plant._ Place where anything is commonly found.
Habitation_n._ The act of inhabiting; state of inhabiting or dwelling, or of being inhabited; occupancy._ Place of abode; settled dwelling; residence; house.
Habitator_n._ A dweller; an inhabitant.
Habited_p. p. & a._ Clothed; arrayed; dressed; as, he was habited like a shepherd._ Fixed by habit; accustomed._ Inhabited.
Habitual_n._ Formed or acquired by habit or use._ According to habit; established by habit; customary; constant; as, the habiual practice of sin.
Habituated_imp. & p. p._ of Habituate
Habituating_p. pr. & vb. n._ of Habituate
Habituate_v. t._ To make accustomed; to accustom; to familiarize._ To settle as an inhabitant.
Habituate_a._ Firmly established by custom; formed by habit; habitual.
Habituation_n._ The act of habituating, or accustoming; the state of being habituated.
Habitude_n._ Habitual attitude; usual or accustomed state with reference to something else; established or usual relations._ Habitual association, intercourse, or familiarity._ Habit of body or of action.
Habitue_n._ One who habitually frequents a place; as, an habitue of a theater.
Habiture_n._ Habitude.
Habitus_n._ Habitude; mode of life; general appearance.
Hable_a._ See Habile.
Habnab_adv._ By chance.
Hachure_n._ A short line used in drawing and engraving, especially in shading and denoting different surfaces, as in map drawing. See Hatching.
Hacienda_n._ A large estate where work of any kind is done, as agriculture, manufacturing, mining, or raising of animals; a cultivated farm, with a good house, in distinction from a farming establishment with rude huts for herdsmen, etc.; -- a word used in Spanish-American regions.
Hack_n._ A frame or grating of various kinds; as, a frame for drying bricks, fish, or cheese; a rack for feeding cattle; a grating in a mill race, etc._ Unburned brick or tile, stacked up for drying.
Hacked_imp. & p. p._ of Hack
Hacking_p. pr. & vb. n._ of Hack
Hack_v. t._ To cut irregulary, without skill or definite purpose; to notch; to mangle by repeated strokes of a cutting instrument; as, to hack a post._ Fig.: To mangle in speaking.
Hack_v. i._ To cough faintly and frequently, or in a short, broken manner; as, a hacking cough.
Hack_n._ A notch; a cut._ An implement for cutting a notch; a large pick used in breaking stone._ A hacking; a catch in speaking; a short, broken cough._ A kick on the shins._ A horse, hackneyed or let out for common hire; also, a horse used in all kinds of work, or a saddle horse, as distinguished from hunting and carriage horses._ A coach or carriage let for hire; particularly, a a coach with two seats inside facing each other; a hackney coach._ A bookmaker who hires himself out for any sort of literary work; an overworked man; a drudge._ A procuress.
Hack_a._ Hackneyed; hired; mercenary.
Hack_v. t._ To use as a hack; to let out for hire._ To use frequently and indiscriminately, so as to render trite and commonplace.
Hack_v. i._ To be exposed or offered or to common use for hire; to turn prostitute._ To live the life of a drudge or hack.
Hackamore_n._ A halter consisting of a long leather or rope strap and headstall, -- used for leading or tieing a pack animal.
Hackberry_n._ A genus of trees (Celtis) related to the elm, but bearing drupes with scanty, but often edible, pulp. C. occidentalis is common in the Eastern United States.
Hackbolt_n._ The greater shearwater or hagdon. See Hagdon.
Hackbuss_n._ Same as Hagbut.
Hackee_n._ The chipmunk; also, the chickaree or red squirrel.
Hacker_n._ One who, or that which, hacks. Specifically: A cutting instrument for making notches; esp., one used for notching pine trees in collecting turpentine; a hack.
Hackery_n._ A cart with wooden wheels, drawn by bullocks.
Hackle_n._ A comb for dressing flax, raw silk, etc.; a hatchel._ Any flimsy substance unspun, as raw silk._ One of the peculiar, long, narrow feathers on the neck of fowls, most noticeable on the cock, -- often used in making artificial flies; hence, any feather so used._ An artificial fly for angling, made of feathers.
Hackled_imp. & p. p._ of Hackle
Hackling_p. pr. & vb. n._ of Hackle
Hackle_v. t._ To separate, as the coarse part of flax or hemp from the fine, by drawing it through the teeth of a hackle or hatchel._ To tear asunder; to break in pieces.
Hackly_a._ Rough or broken, as if hacked._ Having fine, short, and sharp points on the surface; as, the hackly fracture of metallic iron.
Hackmen_pl. _ of Hackman
Hackman_n._ The driver of a hack or carriage for public hire.
Hackmatack_n._ The American larch (Larix Americana), a coniferous tree with slender deciduous leaves; also, its heavy, close-grained timber. Called also tamarack.
Hackneys_pl. _ of Hackney
Hackney_n._ A horse for riding or driving; a nag; a pony._ A horse or pony kept for hire._ A carriage kept for hire; a hack; a hackney coach._ A hired drudge; a hireling; a prostitute.
Hackney_a._ Let out for hire; devoted to common use; hence, much used; trite; mean; as, hackney coaches; hackney authors.
Hackneyed_imp. & p. p._ of Hackney
Hackneying_p. pr. & vb. n._ of Hackney
Hackney_v. t._ To devote to common or frequent use, as a horse or carriage; to wear out in common service; to make trite or commonplace; as, a hackneyed metaphor or quotation._ To carry in a hackney coach.
Hackneymen_pl. _ of Hackneyman
Hackneyman_n._ A man who lets horses and carriages for hire.
Hackster_n._ A bully; a bravo; a ruffian; an assassin.
Hacqueton_n._ Same as Acton.
Had_imp. & p. p._ See Have.
Hadder_n._ Heather; heath.
Haddie_n._ The haddock.
Haddock_n._ A marine food fish (Melanogrammus aeglefinus), allied to the cod, inhabiting the northern coasts of Europe and America. It has a dark lateral line and a black spot on each side of the body, just back of the gills. Galled also haddie, and dickie.
Hade_n._ The descent of a hill._ The inclination or deviation from the vertical of any mineral vein.
Hade_v. i._ To deviate from the vertical; -- said of a vein, fault, or lode.
Hades_n._ The nether world (according to classical mythology, the abode of the shades, ruled over by Hades or Pluto); the invisible world; the grave.
Hadj_n._ The pilgrimage to Mecca, performed by Mohammedans.
Hadji_n._ A Mohammedan pilgrim to Mecca; -- used among Orientals as a respectful salutation or a title of honor._ A Greek or Armenian who has visited the holy sepulcher at Jerusalem.
Hadrosaurus_n._ An American herbivorous dinosaur of great size, allied to the iguanodon. It is found in the Cretaceous formation.
Haecceity__ Literally, this-ness. A scholastic term to express individuality or singleness; as, this book.
Haema-__ Alt. of Haemo-
Haemato-__ Alt. of Haemo-
Haemo-__ Combining forms indicating relation or resemblance to blood, association with blood; as, haemapod, haematogenesis, haemoscope.
Haemachrome_n._ Hematin.
Haemacyanin_n._ A substance found in the blood of the octopus, which gives to it its blue color.
Haemacytometer_n._ An apparatus for determining the number of corpuscles in a given quantity of blood.
